chr	start	end	width	nvar	copy_number	lohtype	major_allele	minor_allele
chr1	13649	808128	794479.0	2	3	ASCNA		
chr1	810780	12898667	12087887.0	2	2	HET		
chr1	12901634	13694673	793039.0	2	2	HET		
chr1	13694783	16833070	3138287.0	2	2	NLOH		
chr1	16834120	17274128	440008.0	2	3	ASCNA		
chr1	17275895	121364267	104088372.0	2	2	HET		
chr1	121364414	121485217	120803.0	2	2	HET		
chr1	142563245	146249076	3685831.0	2	2	HET		
chr1	146320088	148024865	1704777.0	2	3	ASCNA		
chr1	148202832	149799312	1596480.0	2	2	NLOH		
chr1	149876370	249238596	99362226.0	2	3	ASCNA		
chr2	11607	16961570	16949963.0	2	2	HET		
chr2	17024801	18005523	980722.0	2	1	DLOH		
chr2	18033684	86892622	68858938.0	2	2	HET		
chr2	86946407	88264411	1318004.0	2	2	HET		
chr2	88265146	89332151	1067005.0	2	4	ASCNA		
chr2	89332792	92323281	2990489.0	2	2	HET		
chr2	95343691	243158888	147815197.0	2	2	HET		
chr3	60363	75840705	75780342.0	2	2	HET		
chr3	75843247	90504645	14661398.0	2	2	HET		
chr3	93505756	126052178	32546422.0	2	2	HET		
chr3	126638160	132360413	5722253.0	2	2	NLOH		
chr3	132517054	195345436	62828382.0	2	2	HET		
chr3	195345828	195476810	130982.0	2	2	HET		
chr3	195477088	195670427	193339.0	2	5	ASCNA		
chr3	195671091	195732565	61474.0	2	2	HET		
chr3	195733088	197734389	2001301.0	2	2	HET		
chr4	10742	68190	57448.0	2	3	ASCNA		
chr4	72048	49102430	49030382.0	2	2	HET		
chr4	49102871	49659420	556549.0	2	3	ASCNA		
chr4	52660391	105924586	53264195.0	2	2	HET		
chr4	106364779	112359036	5994257.0	2	2	HET		
chr4	114775449	190963049	76187600.0	2	2	HET		
chr4	190965710	191043639	77929.0	2	3	ASCNA		
chr5	20795	46401707	46380912.0	2	2	HET		
chr5	49423615	68828186	19404571.0	2	2	NLOH		
chr5	68828296	70627573	1799277.0	2	2	HET		
chr5	70656089	175328879	104672790.0	2	2	HET		
chr5	175336104	175732648	396544.0	2	2	HET		
chr5	175747787	180744075	4996288.0	2	2	HET		
chr6	110163	254883	144720.0	2	1	DLOH		
chr6	257461	381886	124425.0	2	2	HET		
chr6	382111	17587281	17205170.0	2	1	DLOH		
chr6	17587360	58780149	41192789.0	2	2	HET		
chr6	62341240	126875396	64534156.0	2	2	HET		
chr6	127481560	171052628	43571068.0	2	2	HET		
chr7	23691	58054207	58030516.0	2	2	HET		
chr7	61055325	62974481	1919156.0	2	2	HET		
chr7	62976445	63102873	126428.0	2	3	ASCNA		
chr7	63104275	76548003	13443728.0	2	2	HET		
chr7	76576717	76680113	103396.0	2	3	ASCNA		
chr7	76684304	100636408	23952104.0	2	2	HET		
chr7	100636722	100646309	9587.0	2	3	ASCNA		
chr7	100646824	102120043	1473219.0	2	2	HET		
chr7	102122937	102312773	189836.0	2	3	ASCNA		
chr7	102314520	143973182	41658662.0	2	2	HET		
chr7	143977733	144042157	64424.0	2	4	ASCNA		
chr7	144054518	158925484	14870966.0	2	2	HET		
chr8	26939	7050874	7023935.0	2	2	NLOH		
chr8	7063424	8056388	992964.0	2	3	ASCNA		
chr8	8060375	11974431	3914056.0	2	2	HET		
chr8	11975125	12469804	494679.0	2	2	HET		
chr8	12470441	43837038	31366597.0	2	2	NLOH		
chr8	46839950	46870856	30906.0	2	2	HET		
chr8	46876735	146292734	99415999.0	2	2	HET		
chr9	11720	125096	113376.0	2	3	ASCNA		
chr9	135785	38830438	38694653.0	2	2	HET		
chr9	38831762	39069323	237561.0	2	2	HET		
chr9	39069471	47272761	8203290.0	2	2	HET		
chr9	65471575	71199101	5727526.0	2	2	HET		
chr9	71199102	141127011	69927909.0	2	2	HET		
